"datetime_UTC","datetime_MST","temp_1m","temp_2m","temp_3m","temp_4m","do_mgl_1m","do_sat_1m","do_mgl_4m","do_sat_4m","par_4m","atm_pressure_raw","atm_pressure_buoy","Battery_1m","Battery_4m","do_temp_4m","par_temp_4m"
2025-06-29 17:20:00,2025-06-29 11:20:00,13.498,13.0280555555556,11.4794444444444,10.5315,7.873,105.037710666595,8.27,103.02510568879,149.1,734.65021938,733.163284619112,3.49,3.48,10.569,10.494
2025-06-29 17:30:00,2025-06-29 11:30:00,13.525,12.8031481481481,11.4311111111111,10.422,7.833,104.581943383699,7.924,98.4722673560428,140.7,734.55201407,733.065417960949,3.49,3.48,10.441,10.403
2025-06-29 17:40:00,2025-06-29 11:40:00,13.516,12.8668518518519,11.4311111111111,10.327,7.736,103.265906817262,7.869,97.5684759968166,139.2,734.55201407,733.065371335899,3.49,3.48,10.36,10.294
2025-06-29 17:50:00,2025-06-29 11:50:00,13.551,12.8827777777778,11.4311111111111,10.3135,7.78,103.949863921882,7.934,98.3566782674694,143.6,734.45042237,732.964166523117,3.49,3.48,10.387,10.24
2025-06-29 18:00:00,2025-06-29 12:00:00,13.559,12.8827777777778,11.4634259259259,10.277,7.8,104.221138416272,7.809,96.7094906266838,142.2,734.55201407,733.065594073639,3.5,3.48,10.323,10.231
2025-06-29 18:10:00,2025-06-29 12:10:00,13.516,12.8827777777778,11.5926851851852,10.286,7.867,105.01459267469,7.994,99.0218175845376,144.4,734.55201407,733.065371335899,3.49,3.48,10.332,10.24
2025-06-29 18:20:00,2025-06-29 12:20:00,13.367,12.9313888888889,11.6736111111111,10.277,7.811,103.931796464333,7.972,98.7421713305187,147.2,734.45042237,732.963213022943,3.49,3.48,10.314,10.24
2025-06-29 18:30:00,2025-06-29 12:30:00,13.043,12.9960185185185,11.7060185185185,10.2635,8.131,107.398617541375,7.959,98.5497349070475,150.1,734.45042237,732.961531056282,3.5,3.48,10.314,10.213
2025-06-29 18:40:00,2025-06-29 12:40:00,12.885,13.0600925925926,11.6412037037037,10.304,8.477,111.567229264687,7.939,98.3969147690822,151.9,734.45042237,732.960709457218,3.5,3.48,10.332,10.276
2025-06-29 18:50:00,2025-06-29 12:50:00,13.008,13.0280555555556,11.625,10.295,8.425,111.2091921357,8.266,102.442200796405,160.4,734.34883067,732.859963408353,3.5,3.48,10.396,10.194
2025-06-29 19:00:00,2025-06-29 13:00:00,13.122,12.98,11.625,10.386,8.563,113.307669813639,8.422,104.586609247025,167.7,734.45042237,732.961941516064,3.5,3.48,10.478,10.294
2025-06-29 19:10:00,2025-06-29 13:10:00,13.078,12.98,11.625,10.4725,8.541,112.903794856364,8.504,105.821838106031,171.2,734.45042237,732.961712933479,3.5,3.48,10.569,10.376
2025-06-29 19:20:00,2025-06-29 13:20:00,13.07,13.0763888888889,11.6736111111111,10.563,8.408,111.141178019794,8.506,106.08878496637,177.2,734.34883067,732.860285594608,3.5,3.48,10.668,10.458
2025-06-29 19:30:00,2025-06-29 13:30:00,13.148,13.1887962962963,11.7222222222222,10.6985,8.266,109.44219801919,8.217,102.798578526941,181.3,734.45042237,732.962076554601,3.49,3.48,10.831,10.566
2025-06-29 19:40:00,2025-06-29 13:40:00,13.62,13.2528703703704,11.7222222222222,10.906,8.113,108.567635380524,8.223,103.377687549991,185.4,734.45042237,732.964523770545,3.5,3.47,11.038,10.774
2025-06-29 19:50:00,2025-06-29 13:50:00,14.211,13.3169444444444,11.7705555555556,11.086,7.973,108.115538984894,8.327,105.128372013981,184.4,734.45042237,732.967576651665,3.49,3.47,11.227,10.945
2025-06-29 20:00:00,2025-06-29 14:00:00,14.047,13.3810185185185,11.8674074074074,11.284,8.068,109.034411263529,8.534,108.272677345947,180.8,734.25062536,732.767337355986,3.5,3.48,11.416,11.152
2025-06-29 20:10:00,2025-06-29 14:10:00,14.151,13.4450925925926,12.0614814814815,11.409,8.07,109.300031872551,8.426,107.200365364782,182.6,734.34883067,732.865880741849,3.49,3.48,11.505,11.313
2025-06-29 20:20:00,2025-06-29 14:20:00,14.151,13.5094444444444,12.1586111111111,11.521,8.257,111.848052877464,8.525,108.758277730813,178.5,734.25062536,732.767873748441,3.5,3.48,11.657,11.385
2025-06-29 20:30:00,2025-06-29 14:30:00,14.099,13.5737962962963,12.2072222222222,11.463,8.316,112.532521253525,8.55,108.945293039385,174.3,734.14903366,732.666219092912,3.5,3.48,11.523,11.403
2025-06-29 20:40:00,2025-06-29 14:40:00,14.168,13.6378703703704,12.2072222222222,11.3015,8.284,112.287593119627,8.654,109.870431344036,170.8,734.05082835,732.568567828927,3.5,3.48,11.335,11.268
2025-06-29 20:50:00,2025-06-29 14:50:00,14.255,13.6058333333333,12.1586111111111,11.1895,8.277,112.37918582867,8.76,110.894315566368,168.3,734.25062536,732.768409753091,3.49,3.47,11.218,11.161
2025-06-29 21:00:00,2025-06-29 15:00:00,13.96,13.5416666666667,12.0776851851852,11.311,8.338,112.464301927055,8.675,110.131135727564,167,734.25062536,732.766888344863,3.5,3.48,11.38,11.242
2025-06-29 21:10:00,2025-06-29 15:10:00,13.925,13.4772222222222,11.9484259259259,11.333,8.315,112.066246069217,8.651,109.882954053315,159.8,734.25062536,732.766707631516,3.5,3.48,11.326,11.34
2025-06-29 21:20:00,2025-06-29 15:20:00,14.133,13.5575,11.8675,11.1715,8.374,113.403412767635,8.483,107.357680360595,154.9,734.14903366,732.666394406985,3.5,3.47,11.119,11.224
2025-06-29 21:30:00,2025-06-29 15:30:00,14.298,13.6538888888889,11.7703703703704,10.676,8.245,112.067794621483,8.179,102.310709397579,137,734.14903366,732.667244607464,3.49,3.48,10.578,10.774
2025-06-29 21:40:00,2025-06-29 15:40:00,14.341,13.6538888888889,11.5762962962963,10.545,8.217,111.825244373806,8.279,103.269848164107,125.2,733.94923665,732.468072210024,3.49,3.48,10.569,10.521
2025-06-29 21:50:00,2025-06-29 15:50:00,14.67,13.7019444444444,11.4308333333333,10.5405,8.206,112.509016704122,8.328,103.883894726507,115.8,733.85103134,732.371756234621,3.49,3.48,10.587,10.494
2025-06-29 22:00:00,2025-06-29 16:00:00,14.799,13.7339814814815,11.3338888888889,10.518,8.016,110.202750710036,8.386,104.537335553293,121.2,733.94923665,732.470425715115,3.5,3.48,10.578,10.458
2025-06-29 22:10:00,2025-06-29 16:10:00,14.842,13.6699074074074,11.3338888888889,10.522,8.054,110.845500885731,8.333,103.900610784913,120.9,733.85103134,732.372638824614,3.5,3.48,10.559,10.485
2025-06-29 22:20:00,2025-06-29 16:20:00,14.842,13.5094444444444,11.3825,10.5,8.061,110.910932247122,8.331,103.792798008626,115.3,734.05082835,732.57203333003,3.5,3.48,10.578,10.422
2025-06-29 22:30:00,2025-06-29 16:30:00,14.919,13.3008333333333,11.4149074074074,10.527,8.071,111.253017979781,8.359,104.222885355608,112.7,733.94923665,732.471041117987,3.5,3.48,10.578,10.476
2025-06-29 22:40:00,2025-06-29 16:40:00,15.057,13.0441666666667,11.3500925925926,10.5315,8.13,112.407299388557,8.391,104.632918957552,105.3,733.94923665,732.47174819839,3.5,3.48,10.587,10.476
2025-06-29 22:50:00,2025-06-29 16:50:00,15.203,12.9313888888889,11.285,10.545,8.154,113.101297376507,8.526,106.350201036955,99,733.94923665,732.472495532926,3.5,3.48,10.632,10.458
2025-06-29 23:00:00,2025-06-29 17:00:00,15.297,12.8668518518519,11.2524074074074,10.5945,8.115,112.792580348534,8.558,106.874404605719,94.2,733.94923665,732.472976293575,3.49,3.48,10.686,10.503
2025-06-29 23:10:00,2025-06-29 17:10:00,15.357,12.8031481481481,11.3175925925926,10.5765,8.115,112.924878124522,8.467,105.678023755982,87.8,734.05082835,732.574670400057,3.49,3.48,10.659,10.494
2025-06-29 23:20:00,2025-06-29 17:20:00,15.366,12.7872222222222,11.4308333333333,10.5405,8.111,112.954441500079,8.357,104.274016782493,77.8,733.65123433,732.175925929751,3.49,3.48,10.578,10.503
2025-06-29 23:30:00,2025-06-29 17:30:00,15.392,12.8031481481481,11.5277777777778,10.536,8.101,112.816437729297,8.414,104.915872941413,73.8,734.05082835,732.574849277138,3.49,3.48,10.587,10.485
2025-06-29 23:40:00,2025-06-29 17:40:00,15.109,12.8668518518519,11.5277777777778,10.554,8.248,114.153054966178,8.472,105.684325358454,66.8,734.05082835,732.573401685076,3.5,3.48,10.614,10.494
2025-06-29 23:50:00,2025-06-29 17:50:00,14.842,12.8827777777778,11.5763888888889,10.527,8.329,114.614568345883,8.403,104.771549952069,12.6,733.94923665,732.470646293378,3.5,3.48,10.596,10.458
2025-06-30,2025-06-29 18:00:00,14.876,12.8668518518519,11.6087962962963,10.5315,8.296,114.229935283185,8.403,104.767932165204,55.9,734.05082835,732.572207718305,3.5,3.48,10.569,10.494
2025-06-30 00:10:00,2025-06-29 18:10:00,14.937,12.8031481481481,11.5439814814815,10.5225,8.3,114.438796819831,8.437,105.169378381797,53.2,734.05082835,732.572520488318,3.5,3.48,10.578,10.467
2025-06-30 00:20:00,2025-06-29 18:20:00,15.246,12.7872222222222,11.5277777777778,10.5225,8.169,113.368603074384,8.509,106.037273030686,45.4,734.25062536,732.773497885967,3.5,3.48,10.569,10.476
2025-06-30 00:30:00,2025-06-29 18:30:00,15.048,12.7872222222222,11.5601851851852,10.527,8.318,114.91980641294,8.508,106.021829610415,41.2,734.34883067,732.870491690733,3.5,3.48,10.587,10.467
2025-06-30 00:40:00,2025-06-29 18:40:00,15.237,12.7872222222222,11.6898148148148,10.5495,8.235,114.2463419502,8.489,105.841288901938,36.9,734.34883067,732.871459573551,3.5,3.48,10.623,10.476
2025-06-30 00:50:00,2025-06-29 18:50:00,15.289,12.7872222222222,11.7705555555556,10.59,8.2,113.874393000525,8.541,106.576689990564,32.9,734.45042237,732.973113000582,3.5,3.48,10.695,10.485
2025-06-30 01:00:00,2025-06-29 19:00:00,15.306,12.8031481481481,11.8188888888889,10.6625,8.244,114.528075454452,8.558,106.9719990104,28.8,734.45042237,732.973199977403,3.5,3.48,10.759,10.566
2025-06-30 01:10:00,2025-06-29 19:10:00,15.289,12.8668518518519,11.8188888888889,10.7035,8.267,114.788567035679,8.584,107.385836960016,25.3,734.55201407,733.074500354086,3.5,3.48,10.795,10.612
2025-06-30 01:20:00,2025-06-29 19:20:00,15.289,12.9313888888889,11.8675,10.7935,8.231,114.273053340287,8.712,109.203916772248,22.2,734.65021938,733.17250812914,3.5,3.48,10.894,10.693
2025-06-30 01:30:00,2025-06-29 19:30:00,15.254,12.98,11.9161111111111,10.852,8.303,115.184253058507,8.81,110.584692398355,18.1,734.65021938,733.172328978238,3.5,3.48,10.939,10.765
2025-06-30 01:40:00,2025-06-29 19:40:00,15.254,12.98,11.9161111111111,10.9735,8.299,115.080408945392,8.785,110.540386779494,14.8,734.95160809,733.473111386804,3.5,3.47,11.056,10.891
2025-06-30 01:50:00,2025-06-29 19:50:00,15.237,12.98,11.9644444444444,11.0725,8.311,115.171795061835,8.875,111.901809934992,12,735.1514051,733.672419375439,3.5,3.47,11.2,10.945
2025-06-30 02:00:00,2025-06-29 20:00:00,15.212,12.9960185185185,12.0127777777778,11.2525,8.434,116.828764765787,8.816,111.643396369808,8.7,735.0498134,733.570903982516,3.5,3.48,11.425,11.08
2025-06-30 02:10:00,2025-06-29 20:10:00,15.272,13.0600925925926,12.0127777777778,11.4095,8.305,115.09716550441,8.876,112.722589928503,4.7,735.64920443,734.169396642885,3.5,3.48,11.577,11.242
2025-06-30 02:20:00,2025-06-29 20:20:00,15.297,13.1244444444444,12.0127777777778,11.512,8.327,115.448961410588,8.865,112.836332716724,3.4,735.75079613,734.270912129449,3.5,3.48,11.63,11.394
2025-06-30 02:30:00,2025-06-29 20:30:00,15.272,13.252962962963,11.9966666666667,11.57,8.221,113.901344973059,8.84,112.654858240947,2.9,735.84900144,734.368791747779,3.5,3.48,11.648,11.492
2025-06-30 02:40:00,2025-06-29 20:40:00,15.315,13.5737037037037,11.9322222222222,11.628,8.183,113.465665792707,8.887,113.390708098044,2.1,735.95059314,734.47039954492,3.5,3.48,11.675,11.581
2025-06-30 02:50:00,2025-06-29 20:50:00,15.297,13.9419444444444,11.8675,11.364,8.15,112.994960429481,8.921,113.157884299205,1.4,735.75079613,734.270912129449,3.5,3.48,11.299,11.429
2025-06-30 03:00:00,2025-06-29 21:00:00,15.315,14.2139814814815,11.8188888888889,11.2075,8.15,113.024067338053,8.904,112.514447360777,0.9,735.84900144,734.369012173017,3.5,3.48,11.209,11.206
2025-06-30 03:10:00,2025-06-29 21:10:00,15.315,14.1499074074074,11.8188888888889,11.095,8.151,113.037935321776,8.833,111.323416330732,0.5,735.84900144,734.369012173017,3.5,3.48,11.128,11.062
2025-06-30 03:20:00,2025-06-29 21:20:00,15.272,14.1819444444444,11.8188888888889,11.014,8.15,112.90168105486,8.736,109.876391215473,0,735.95059314,734.470179089251,3.5,3.48,11.029,10.999
2025-06-30 03:30:00,2025-06-29 21:30:00,15.212,14.2139814814815,11.8188888888889,10.924,8.06,111.492892057082,8.679,108.914067408231,-0.1,736.04879845,734.567879089283,3.5,3.48,10.975,10.873
2025-06-30 03:40:00,2025-06-29 21:40:00,15.229,14.1499074074074,11.8188888888889,10.9195,8.049,111.38225144083,8.675,108.852335263283,-0.1,736.04879845,734.567966301899,3.5,3.48,10.993,10.846
2025-06-30 03:50:00,2025-06-29 21:50:00,15.229,14.1338888888889,11.8675,10.613,8.038,111.198597279626,8.247,102.707720190941,0,736.25198185,734.77074092396,3.5,3.48,10.596,10.63
2025-06-30 04:00:00,2025-06-29 22:00:00,15.22,14.0859259259259,11.9322222222222,10.527,8.023,110.969181019275,8.282,102.933950255135,0.2,736.25198185,734.77069474111,3.5,3.48,10.569,10.485
2025-06-30 04:10:00,2025-06-29 22:10:00,15.28,13.8940740740741,11.9966666666667,10.509,8.06,111.596653437399,8.324,103.383270580712,-0.1,736.45177886,734.970397688426,3.5,3.48,10.569,10.449
2025-06-30 04:20:00,2025-06-29 22:20:00,15.28,13.8461111111111,11.8675,10.5135,8.014,110.975428317498,8.347,103.694533352111,0,736.35018716,734.869010341292,3.5,3.48,10.569,10.458
2025-06-30 04:30:00,2025-06-29 22:30:00,15.297,13.8300925925926,11.7222222222222,10.5045,7.979,110.516301399589,8.469,105.17293335068,-0.4,736.45177886,734.970484907693,3.5,3.48,10.578,10.431
2025-06-30 04:40:00,2025-06-29 22:40:00,15.237,13.7660185185185,11.7222222222222,10.5085,8.056,111.436193524964,8.456,105.021486121011,0,736.45177886,734.970177029132,3.5,3.48,10.559,10.458
2025-06-30 04:50:00,2025-06-29 22:50:00,15.143,13.75,11.6736111111111,10.4995,8.042,110.998175014755,8.365,103.85512019222,-0.5,736.54998417,735.067702103772,3.5,3.48,10.532,10.467
2025-06-30 05:00:00,2025-06-29 23:00:00,15.134,13.75,11.5926851851852,10.472,8.045,111.032797552133,8.299,102.982565518942,-0.1,736.45177886,734.969648205734,3.5,3.48,10.532,10.412
2025-06-30 05:10:00,2025-06-29 23:10:00,15.014,13.75,11.4634259259259,10.504,8.365,115.129419157042,8.349,103.667617994964,0,736.54998417,735.067039211236,3.5,3.48,10.541,10.467
2025-06-30 05:20:00,2025-06-29 23:20:00,15.031,13.75,11.285,10.5135,8.288,114.127897519382,8.341,103.60563368204,0.2,736.45177886,734.969119004699,3.5,3.48,10.578,10.449
2025-06-30 05:30:00,2025-06-29 23:30:00,15.1,13.7339814814815,11.1388888888889,10.5585,8.174,112.713571710049,8.401,104.447910466677,-0.3,736.54998417,735.067481205452,3.5,3.48,10.614,10.503
2025-06-30 05:40:00,2025-06-29 23:40:00,15.091,13.6699074074074,11.1388888888889,10.563,8.178,112.730509184239,8.394,104.357353641849,-0.2,736.65157587,735.168822175862,3.5,3.48,10.632,10.494
2025-06-30 05:50:00,2025-06-29 23:50:00,15.091,13.6058333333333,11.1875,10.59,8.167,112.578878516468,8.441,105.008728132525,0.1,736.65157587,735.168822175862,3.5,3.48,10.677,10.503
2025-06-30 06:00:00,2025-06-30,15.066,13.5737962962963,11.2686111111111,10.649,8.132,112.050659307719,8.386,104.484805174827,-0.2,736.54998417,735.067306495048,3.5,3.48,10.668,10.63
2025-06-30 06:10:00,2025-06-30 00:10:00,15.014,13.6378703703704,11.3986111111111,10.6175,8.058,110.888449537814,8.498,105.786652828965,-0.3,736.65157587,735.168426369924,3.5,3.48,10.65,10.585
2025-06-30 06:20:00,2025-06-30 00:20:00,14.988,13.75,11.4794444444444,10.649,8.078,111.084929288454,8.405,104.692690018988,-0.5,736.74978118,735.266300242349,3.5,3.48,10.695,10.603
2025-06-30 06:30:00,2025-06-30 00:30:00,14.937,13.8300925925926,11.5439814814815,10.726,8.064,110.767946332755,8.539,106.555397103599,-0.1,736.74978118,735.266037886556,3.5,3.48,10.75,10.702
2025-06-30 06:40:00,2025-06-30 00:40:00,14.937,13.7660185185185,11.6087962962963,10.8205,8.027,110.259710467884,8.721,109.069276941627,-0.2,736.74978118,735.266037886556,3.5,3.48,10.903,10.738
2025-06-30 06:50:00,2025-06-30 00:50:00,14.894,13.7019444444444,11.6736111111111,10.951,8.018,110.016249429101,8.716,109.326735445396,0.2,736.85137288,735.367203686062,3.5,3.48,11.047,10.855
2025-06-30 07:00:00,2025-06-30 01:00:00,14.851,13.6699074074074,11.7383333333333,11.05,8.018,109.896994412011,8.692,109.264733082264,0,736.94957819,735.464989790417,3.5,3.48,11.128,10.972
2025-06-30 07:10:00,2025-06-30 01:10:00,14.807,13.7339814814815,11.8027777777778,11.122,8.01,109.650382663478,8.718,109.746543983267,-0.2,737.1493752,735.664157629653,3.5,3.48,11.209,11.035
2025-06-30 07:20:00,2025-06-30 01:20:00,14.79,13.75,11.8675,11.23,7.997,109.431347869955,8.794,110.983648178361,0.1,737.1493752,735.664070030693,3.5,3.48,11.29,11.17
2025-06-30 07:30:00,2025-06-30 01:30:00,14.756,13.717962962963,11.9161111111111,11.2885,7.983,109.142384901577,8.758,110.665134817561,0.2,737.2509669,735.76528177735,3.5,3.48,11.335,11.242
2025-06-30 07:40:00,2025-06-30 01:40:00,14.713,13.5898148148148,11.9161111111111,11.2975,7.974,108.915798122475,8.713,110.119716842498,0.2,737.2509669,735.765060074531,3.5,3.48,11.38,11.215
2025-06-30 07:50:00,2025-06-30 01:50:00,14.67,13.6058333333333,11.8675,11.302,7.989,109.002118119459,8.7,109.952097008827,-0.1,737.34917221,735.86284565619,3.5,3.48,11.362,11.242
2025-06-30 08:00:00,2025-06-30 02:00:00,14.661,13.6538888888889,11.8027777777778,11.315,8.004,109.215318049752,8.728,110.369948087029,0.1,737.1493752,735.663404972319,3.5,3.48,11.344,11.286
2025-06-30 08:10:00,2025-06-30 02:10:00,14.652,13.6538888888889,11.7383333333333,11.23,7.973,108.755323565078,8.745,110.349869782468,0,737.2509669,735.764745452346,3.5,3.48,11.254,11.206
2025-06-30 08:20:00,2025-06-30 02:20:00,14.609,13.8938888888889,11.5766666666667,11.113,8.008,109.128826302725,8.644,108.776927168843,0.2,737.2509669,735.76452358942,3.5,3.48,11.074,11.152
2025-06-30 08:30:00,2025-06-30 02:30:00,14.575,14.1499074074074,11.4957407407407,10.9915,8.03,109.331362208431,8.676,108.85400882393,0,737.34917221,735.862355401379,3.5,3.48,10.975,11.008
2025-06-30 08:40:00,2025-06-30 02:40:00,14.575,14.2139814814815,11.7542592592593,10.924,8.052,109.615449360205,8.708,109.066991629182,0,737.45076391,735.963742248301,3.5,3.48,10.975,10.873
2025-06-30 08:50:00,2025-06-30 02:50:00,14.549,14.23,11.8188888888889,10.915,8.088,110.057631184527,8.761,109.722995098821,0,737.34917221,735.862221170004,3.5,3.48,10.957,10.873
2025-06-30 09:00:00,2025-06-30 03:00:00,14.54,14.23,11.8188888888889,10.852,8.07,109.790793304644,8.474,105.971367869001,0.3,737.34917221,735.86217469965,3.5,3.48,10.858,10.846
2025-06-30 09:10:00,2025-06-30 03:10:00,14.514,14.23,11.8188888888889,10.744,8.062,109.618750706368,8.478,105.751886929125,-0.2,737.34917221,735.862040435643,3.5,3.48,10.777,10.711
2025-06-30 09:20:00,2025-06-30 03:20:00,14.471,14.2775,11.8675,10.6625,8.052,109.362990764636,8.188,101.923952172881,-0.1,737.45076391,735.963205103341,3.5,3.48,10.704,10.621
2025-06-30 09:30:00,2025-06-30 03:30:00,14.488,14.3410185185185,11.9322222222222,10.64,8.048,109.365309189841,8.09,100.664632835089,-0.1,737.34917221,735.861906147389,3.5,3.48,10.686,10.594
2025-06-30 09:40:00,2025-06-30 03:40:00,14.428,14.4050925925926,11.9966666666667,10.617,8.051,109.260483663285,8.23,102.351054882119,0,737.34917221,735.861596158836,3.5,3.48,10.686,10.548
2025-06-30 09:50:00,2025-06-30 03:50:00,14.385,14.4211111111111,12.1583333333333,10.6445,8.054,109.196850470247,8.254,102.716297712945,-0.2,737.34917221,735.861373920873,3.5,3.48,10.677,10.612
2025-06-30 10:00:00,2025-06-30 04:00:00,14.35,14.4371296296296,12.3361111111111,10.663,8.067,109.288056562167,8.356,104.031114496083,0.2,737.34917221,735.86119298048,3.5,3.48,10.732,10.594
2025-06-30 10:10:00,2025-06-30 04:10:00,14.307,14.5012037037037,12.465,10.6945,8.05,108.953505462617,8.36,104.158399834882,-0.3,737.34917221,735.860970622025,3.5,3.48,10.768,10.621
2025-06-30 10:20:00,2025-06-30 04:20:00,14.281,14.565,12.4005555555556,10.6585,8.048,108.848099217353,8.335,103.74414089657,0.1,737.45076391,735.962222778083,3.5,3.48,10.723,10.594
2025-06-30 10:30:00,2025-06-30 04:30:00,14.237,14.6127777777778,12.2553703703704,10.631,8.033,108.554138926595,8.147,101.352511647123,0.5,737.34917221,735.860608500959,3.5,3.48,10.659,10.603
2025-06-30 10:40:00,2025-06-30 04:40:00,14.22,14.6127777777778,12.0612962962963,10.5675,8.017,108.296905314853,7.984,99.175693134759,0.4,737.34917221,735.860520530674,3.5,3.48,10.641,10.494
2025-06-30 10:50:00,2025-06-30 04:50:00,14.168,14.6608333333333,11.9158333333333,10.563,7.996,107.872924328062,8.332,103.472993147432,-0.3,737.45076391,735.961637937572,3.5,3.48,10.668,10.458
2025-06-30 11:00:00,2025-06-30 05:00:00,14.142,14.7088888888889,11.8188888888889,10.6035,7.985,107.662081632539,8.243,102.46585533864,0.2,737.45076391,735.961503307458,3.5,3.48,10.65,10.557
2025-06-30 11:10:00,2025-06-30 05:10:00,14.099,14.7088888888889,11.8188888888889,10.631,7.97,107.356781182721,8.251,102.632031241627,-0.1,737.45076391,735.961280596531,3.5,3.48,10.677,10.585
2025-06-30 11:20:00,2025-06-30 05:20:00,14.099,14.7088888888889,11.7705555555556,10.5855,7.969,107.358431043368,8.003,99.4541333886317,0.3,737.34917221,735.859894088727,3.5,3.48,10.623,10.548
2025-06-30 11:30:00,2025-06-30 05:30:00,13.977,14.7088888888889,11.7222222222222,10.5495,7.969,107.05111334244,8.17,101.428886810961,0.1,737.45076391,735.960648356271,3.5,3.48,10.614,10.485
2025-06-30 11:40:00,2025-06-30 05:40:00,13.951,14.7088888888889,11.7222222222222,10.5675,7.993,107.311086287825,8.328,103.434491308994,0.5,737.45076391,735.960513547156,3.5,3.48,10.641,10.494
2025-06-30 11:50:00,2025-06-30 05:50:00,13.925,14.7563888888889,11.8191666666667,10.572,7.974,106.979167607082,8.258,102.562125761093,1.1,737.54896922,736.058385551087,3.5,3.48,10.659,10.485
2025-06-30 12:00:00,2025-06-30 06:00:00,13.89,14.8359259259259,11.8999074074074,10.5945,7.782,104.321515869976,8.497,105.586645679666,1.5,737.54896922,736.05820398173,3.5,3.48,10.632,10.557
2025-06-30 12:10:00,2025-06-30 06:10:00,13.864,14.9640740740741,11.8350925925926,10.626,7.845,105.104830841846,8.543,106.2373670117,2.1,737.54896922,736.058069072998,3.5,3.48,10.686,10.566
2025-06-30 12:20:00,2025-06-30 06:20:00,13.821,15.0436111111111,11.8188888888889,10.6445,7.903,105.779903929503,8.516,105.947948994365,3.1,737.54896922,736.057845901119,3.5,3.48,10.732,10.557
2025-06-30 12:30:00,2025-06-30 06:30:00,13.786,15.1071296296296,11.8350925925926,10.6945,7.89,105.508191126596,8.364,104.165291887523,3.2,737.65056092,736.159050484459,3.5,3.48,10.777,10.612
2025-06-30 12:40:00,2025-06-30 06:40:00,13.777,15.1712037037037,11.8999074074074,10.753,7.848,104.925363283672,8.295,103.448678696871,3.9,737.65056092,736.159003747786,3.5,3.48,10.786,10.72
2025-06-30 12:50:00,2025-06-30 06:50:00,13.742,15.0436111111111,11.9644444444444,10.789,7.83,104.588286736157,8.421,105.095017778961,3.9,737.74876623,736.256828677181,3.5,3.48,10.831,10.747
2025-06-30 13:00:00,2025-06-30 07:00:00,13.725,14.8362037037037,12.0289814814815,10.825,7.821,104.413514323472,8.403,104.944678757061,4.8,737.85035793,736.358126596093,3.5,3.48,10.876,10.774
2025-06-30 13:10:00,2025-06-30 07:10:00,13.716,14.5810185185185,12.0937962962963,10.8475,7.735,103.244511602936,8.334,104.138119036839,4.9,737.85035793,736.358079826899,3.5,3.48,10.903,10.792
2025-06-30 13:20:00,2025-06-30 07:20:00,13.725,14.6605555555556,12.1586111111111,10.8565,7.712,102.958320222812,8.302,103.760240097162,16.4,737.85035793,736.358126596093,3.5,3.48,10.894,10.819
2025-06-30 13:30:00,2025-06-30 07:30:00,13.725,14.8359259259259,12.2072222222222,10.843,7.717,103.053584747702,8.408,105.080616106616,19.7,737.65056092,736.158733656317,3.5,3.48,10.849,10.837
2025-06-30 13:40:00,2025-06-30 07:40:00,13.76,14.9640740740741,12.2072222222222,10.87,7.639,102.063897814754,8.404,105.068419309717,22.7,737.85035793,736.358308448432,3.5,3.48,10.948,10.792
2025-06-30 13:50:00,2025-06-30 07:50:00,13.725,14.9,12.2555555555556,10.924,7.667,102.343154079266,8.485,106.201103316507,25.7,737.95194963,736.459512836658,3.5,3.48,11.002,10.846
2025-06-30 14:00:00,2025-06-30 08:00:00,13.734,14.7400925925926,12.3038888888889,11.005,7.675,102.470646442734,8.525,106.905065229597,29.5,737.95194963,736.45955960936,3.5,3.48,11.056,10.954
2025-06-30 14:10:00,2025-06-30 08:10:00,13.699,14.4849074074074,12.3038888888889,11.0095,7.705,102.790359035452,8.492,106.502520782697,31.9,737.95194963,736.459377699047,3.5,3.48,11.056,10.963
2025-06-30 14:20:00,2025-06-30 08:20:00,13.708,14.8994444444444,12.3525,10.9105,7.746,103.358221352191,8.463,105.892128167687,36.4,737.95194963,736.45942448022,3.5,3.48,10.966,10.855
2025-06-30 14:30:00,2025-06-30 08:30:00,13.742,15.2502777777778,12.4011111111111,10.9105,7.704,102.876306179133,8.417,105.316533744854,39.4,737.95194963,736.459601182635,3.5,3.48,10.966,10.855
2025-06-30 14:40:00,2025-06-30 08:40:00,13.725,14.7402777777778,12.4011111111111,10.933,7.74,103.317596527132,8.391,105.046797916232,44.7,737.95194963,736.459512836658,3.5,3.48,10.993,10.873
2025-06-30 14:50:00,2025-06-30 08:50:00,13.725,14.2294444444444,12.4491666666667,10.924,7.743,103.357642107181,8.476,106.088456300614,49.4,737.95194963,736.459512836658,3.5,3.48,11.02,10.828
2025-06-30 15:00:00,2025-06-30 09:00:00,13.751,13.7980555555556,12.4812037037037,10.9735,7.732,103.271067785824,8.454,105.93627753847,54.8,737.95194963,736.4596479498,3.5,3.48,11.02,10.927
2025-06-30 15:10:00,2025-06-30 09:10:00,13.76,13.6058333333333,12.4171296296296,10.951,7.741,103.412160333447,8.287,103.788710605331,60,737.95194963,736.459694714035,3.5,3.48,11.002,10.9
