"datetime_UTC","datetime_MST","wind_speed","gust_speed","wind_dir","par_surface","temp_air","RH","atm_pressure_raw","atm_pressure_buoy","do_temp_4m","par_temp_4m","Battery_1m","Battery_4m","par_4m","do_mgl_1m","do_mgl_4m","do_sat_1m","do_sat_4m","temp_1m","temp_2m","temp_3m","temp_4m"
2025-06-29 17:20:00,2025-06-29 11:20:00,1.0013696,4.0099488,320.1,1796.2,17.9872222222222,31.678,734.65021938,733.163284619112,10.569,10.494,3.49,3.48,149.1,7.873,8.27,105.037710666595,103.02510568879,13.498,13.0280555555556,11.4794444444444,10.5315
2025-06-29 17:30:00,2025-06-29 11:30:00,1.6719296,4.6805088,331.3,1811.2,17.3861111111111,34.508,734.55201407,733.065417960949,10.441,10.403,3.49,3.48,140.7,7.833,7.924,104.581943383699,98.4722673560428,13.525,12.8031481481481,11.4311111111111,10.422
2025-06-29 17:40:00,2025-06-29 11:40:00,1.6719296,3.6701984,306.1,1841.2,17.73,29.526,734.55201407,733.065371335899,10.36,10.294,3.49,3.48,139.2,7.736,7.869,103.265906817262,97.5684759968166,13.516,12.8668518518519,11.4311111111111,10.327
2025-06-29 17:50:00,2025-06-29 11:50:00,1.34112,3.3393888,290.6,1883.7,17.9227777777778,34.992,734.45042237,732.964166523117,10.387,10.24,3.49,3.48,143.6,7.78,7.934,103.949863921882,98.3566782674694,13.551,12.8827777777778,11.4311111111111,10.3135
2025-06-29 18:00:00,2025-06-29 12:00:00,1.9982688,4.0099488,271,1901.2,17.7511111111111,33.611,734.55201407,733.065594073639,10.323,10.231,3.5,3.48,142.2,7.8,7.809,104.221138416272,96.7094906266838,13.559,12.8827777777778,11.4634259259259,10.277
2025-06-29 18:10:00,2025-06-29 12:10:00,1.6719296,4.0099488,283.6,1923.7,17.665,36.603,734.55201407,733.065371335899,10.332,10.24,3.49,3.48,144.4,7.867,7.994,105.01459267469,99.0218175845376,13.516,12.8827777777778,11.5926851851852,10.286
2025-06-29 18:20:00,2025-06-29 12:20:00,1.0013696,2.6688288,303.2,1946.2,18.0077777777778,35.995,734.45042237,732.963213022943,10.314,10.24,3.49,3.48,147.2,7.811,7.972,103.931796464333,98.7421713305187,13.367,12.9313888888889,11.6736111111111,10.277
2025-06-29 18:30:00,2025-06-29 12:30:00,1.34112,4.3407584,308.9,1973.7,17.7938888888889,32.932,734.45042237,732.961531056282,10.314,10.213,3.5,3.48,150.1,8.131,7.959,107.398617541375,98.5497349070475,13.043,12.9960185185185,11.7060185185185,10.2635
2025-06-29 18:40:00,2025-06-29 12:40:00,1.9982688,4.6805088,317.3,1988.7,17.665,37.983,734.45042237,732.960709457218,10.332,10.276,3.5,3.48,151.9,8.477,7.939,111.567229264687,98.3969147690822,12.885,13.0600925925926,11.6412037037037,10.304
2025-06-29 18:50:00,2025-06-29 12:50:00,1.6719296,5.0113184,331.3,2006.2,17.6438888888889,33.931,734.34883067,732.859963408353,10.396,10.194,3.5,3.48,160.4,8.425,8.266,111.2091921357,102.442200796405,13.008,13.0280555555556,11.625,10.295
2025-06-29 19:00:00,2025-06-29 13:00:00,1.34112,3.6701984,315.9,2026.2,18.03,29.847,734.45042237,732.961941516064,10.478,10.294,3.5,3.48,167.7,8.563,8.422,113.307669813639,104.586609247025,13.122,12.98,11.625,10.386
2025-06-29 19:10:00,2025-06-29 13:10:00,2.3380192,6.347968,314.5,2028.7,18.2011111111111,29.49,734.45042237,732.961712933479,10.569,10.376,3.5,3.48,171.2,8.541,8.504,112.903794856364,105.821838106031,13.078,12.98,11.625,10.4725
2025-06-29 19:20:00,2025-06-29 13:20:00,1.9982688,4.0099488,321.5,2038.7,17.6872222222222,33.588,734.34883067,732.860285594608,10.668,10.458,3.5,3.48,177.2,8.408,8.506,111.141178019794,106.08878496637,13.07,13.0763888888889,11.6736111111111,10.563
2025-06-29 19:30:00,2025-06-29 13:30:00,1.9982688,5.6818784,328.5,2043.7,17.7511111111111,26.841,734.45042237,732.962076554601,10.831,10.566,3.49,3.48,181.3,8.266,8.217,109.44219801919,102.798578526941,13.148,13.1887962962963,11.7222222222222,10.6985
2025-06-29 19:40:00,2025-06-29 13:40:00,1.34112,3.3393888,325.7,2043.7,17.8372222222222,28.048,734.45042237,732.964523770545,11.038,10.774,3.5,3.47,185.4,8.113,8.223,108.567635380524,103.377687549991,13.62,13.2528703703704,11.7222222222222,10.906
2025-06-29 19:50:00,2025-06-29 13:50:00,2.6688288,6.347968,341.2,2041.2,17.4722222222222,29,734.45042237,732.967576651665,11.227,10.945,3.49,3.47,184.4,7.973,8.327,108.115538984894,105.128372013981,14.211,13.3169444444444,11.7705555555556,11.086
2025-06-29 20:00:00,2025-06-29 14:00:00,1.9982688,4.0099488,328.5,2041.2,17.7938888888889,27.704,734.25062536,732.767337355986,11.416,11.152,3.5,3.48,180.8,8.068,8.534,109.034411263529,108.272677345947,14.047,13.3810185185185,11.8674074074074,11.284
2025-06-29 20:10:00,2025-06-29 14:10:00,1.34112,3.3393888,331.3,2036.2,18.2011111111111,32.891,734.34883067,732.865880741849,11.505,11.313,3.49,3.48,182.6,8.07,8.426,109.300031872551,107.200365364782,14.151,13.4450925925926,12.0614814814815,11.409
2025-06-29 20:20:00,2025-06-29 14:20:00,2.3380192,5.6818784,308.9,2011.2,17.6872222222222,30.553,734.25062536,732.767873748441,11.657,11.385,3.5,3.48,178.5,8.257,8.525,111.848052877464,108.758277730813,14.151,13.5094444444444,12.1586111111111,11.521
2025-06-29 20:30:00,2025-06-29 14:30:00,1.6719296,4.3407584,329.9,2003.7,17.6438888888889,28.698,734.14903366,732.666219092912,11.523,11.403,3.5,3.48,174.3,8.316,8.55,112.532521253525,108.945293039385,14.099,13.5737962962963,12.2072222222222,11.463
2025-06-29 20:40:00,2025-06-29 14:40:00,1.6719296,4.6805088,297.6,1986.2,18.7588888888889,29.407,734.05082835,732.568567828927,11.335,11.268,3.5,3.48,170.8,8.284,8.654,112.287593119627,109.870431344036,14.168,13.6378703703704,12.2072222222222,11.3015
2025-06-29 20:50:00,2025-06-29 14:50:00,2.6688288,6.6787776,327.1,1968.7,17.3438888888889,26.45,734.25062536,732.768409753091,11.218,11.161,3.49,3.47,168.3,8.277,8.76,112.37918582867,110.894315566368,14.255,13.6058333333333,12.1586111111111,11.1895
2025-06-29 21:00:00,2025-06-29 15:00:00,2.6688288,5.0113184,334.1,1948.7,17.9872222222222,28.817,734.25062536,732.766888344863,11.38,11.242,3.5,3.48,167,8.338,8.675,112.464301927055,110.131135727564,13.96,13.5416666666667,12.0776851851852,11.311
2025-06-29 21:10:00,2025-06-29 15:10:00,2.6688288,6.6787776,328.5,1923.7,18.0727777777778,26.162,734.25062536,732.766707631516,11.326,11.34,3.5,3.48,159.8,8.315,8.651,112.066246069217,109.882954053315,13.925,13.4772222222222,11.9484259259259,11.333
2025-06-29 21:20:00,2025-06-29 15:20:00,3.3393888,7.3493376,335.5,1896.2,17.9872222222222,25.797,734.14903366,732.666394406985,11.119,11.224,3.5,3.47,154.9,8.374,8.483,113.403412767635,107.357680360595,14.133,13.5575,11.8675,11.1715
2025-06-29 21:30:00,2025-06-29 15:30:00,3.0085792,5.6818784,332.7,1858.7,17.665,29.554,734.14903366,732.667244607464,10.578,10.774,3.49,3.48,137,8.245,8.179,112.067794621483,102.310709397579,14.298,13.6538888888889,11.7703703703704,10.676
2025-06-29 21:40:00,2025-06-29 15:40:00,1.9982688,5.0113184,314.5,1831.2,18.545,25.562,733.94923665,732.468072210024,10.569,10.521,3.49,3.48,125.2,8.217,8.279,111.825244373806,103.269848164107,14.341,13.6538888888889,11.5762962962963,10.545
2025-06-29 21:50:00,2025-06-29 15:50:00,2.6688288,7.6801472,342.6,1796.2,18.2661111111111,28.217,733.85103134,732.371756234621,10.587,10.494,3.49,3.48,115.8,8.206,8.328,112.509016704122,103.883894726507,14.67,13.7019444444444,11.4308333333333,10.5405
2025-06-29 22:00:00,2025-06-29 16:00:00,2.3380192,4.6805088,335.5,1756.2,18.3727777777778,30.515,733.94923665,732.470425715115,10.578,10.458,3.5,3.48,121.2,8.016,8.386,110.202750710036,104.537335553293,14.799,13.7339814814815,11.3338888888889,10.518
2025-06-29 22:10:00,2025-06-29 16:10:00,3.0085792,6.347968,325.7,1716.2,18.0727777777778,30.195,733.85103134,732.372638824614,10.559,10.485,3.5,3.48,120.9,8.054,8.333,110.845500885731,103.900610784913,14.842,13.6699074074074,11.3338888888889,10.522
2025-06-29 22:20:00,2025-06-29 16:20:00,1.6719296,5.0113184,310.3,1676.2,19.2311111111111,29.773,734.05082835,732.57203333003,10.578,10.422,3.5,3.48,115.3,8.061,8.331,110.910932247122,103.792798008626,14.842,13.5094444444444,11.3825,10.5
2025-06-29 22:30:00,2025-06-29 16:30:00,2.6688288,7.3493376,318.7,1628.7,18.18,30.311,733.94923665,732.471041117987,10.578,10.476,3.5,3.48,112.7,8.071,8.359,111.253017979781,104.222885355608,14.919,13.3008333333333,11.4149074074074,10.527
2025-06-29 22:40:00,2025-06-29 16:40:00,2.6688288,5.342128,308.9,1583.7,18.9088888888889,25.179,733.94923665,732.47174819839,10.587,10.476,3.5,3.48,105.3,8.13,8.391,112.407299388557,104.632918957552,15.057,13.0441666666667,11.3500925925926,10.5315
2025-06-29 22:50:00,2025-06-29 16:50:00,1.9982688,4.6805088,271,1531.2,19.4238888888889,22.652,733.94923665,732.472495532926,10.632,10.458,3.5,3.48,99,8.154,8.526,113.101297376507,106.350201036955,15.203,12.9313888888889,11.285,10.545
2025-06-29 23:00:00,2025-06-29 17:00:00,2.6688288,5.342128,327.1,1481.2,18.0938888888889,26.496,733.94923665,732.472976293575,10.686,10.503,3.49,3.48,94.2,8.115,8.558,112.792580348534,106.874404605719,15.297,12.8668518518519,11.2524074074074,10.5945
2025-06-29 23:10:00,2025-06-29 17:10:00,1.6719296,5.0113184,320.1,1428.7,18.63,26.441,734.05082835,732.574670400057,10.659,10.494,3.49,3.48,87.8,8.115,8.467,112.924878124522,105.678023755982,15.357,12.8031481481481,11.3175925925926,10.5765
2025-06-29 23:20:00,2025-06-29 17:20:00,2.3380192,4.6805088,271,1376.2,18.9522222222222,25.742,733.65123433,732.175925929751,10.578,10.503,3.49,3.48,77.8,8.111,8.357,112.954441500079,104.274016782493,15.366,12.7872222222222,11.4308333333333,10.5405
2025-06-29 23:30:00,2025-06-29 17:30:00,1.9982688,6.347968,278,1321.2,19.0588888888889,26.638,734.05082835,732.574849277138,10.587,10.485,3.49,3.48,73.8,8.101,8.414,112.816437729297,104.915872941413,15.392,12.8031481481481,11.5277777777778,10.536
2025-06-29 23:40:00,2025-06-29 17:40:00,1.9982688,6.347968,292,1258.7,18.8877777777778,22.179,734.05082835,732.573401685076,10.614,10.494,3.5,3.48,66.8,8.248,8.472,114.153054966178,105.684325358454,15.109,12.8668518518519,11.5277777777778,10.554
2025-06-29 23:50:00,2025-06-29 17:50:00,1.6719296,5.6818784,300.4,1191.2,18.7811111111111,25.385,733.94923665,732.470646293378,10.596,10.458,3.5,3.48,12.6,8.329,8.403,114.614568345883,104.771549952069,14.842,12.8827777777778,11.5763888888889,10.527
2025-06-30,2025-06-29 18:00:00,1.6719296,4.0099488,329.9,1133.7,19.1877777777778,26.227,734.05082835,732.572207718305,10.569,10.494,3.5,3.48,55.9,8.296,8.403,114.229935283185,104.767932165204,14.876,12.8668518518519,11.6087962962963,10.5315
2025-06-30 00:10:00,2025-06-29 18:10:00,2.3380192,6.347968,279.4,1068.7,18.8661111111111,26.781,734.05082835,732.572520488318,10.578,10.467,3.5,3.48,53.2,8.3,8.437,114.438796819831,105.169378381797,14.937,12.8031481481481,11.5439814814815,10.5225
2025-06-30 00:20:00,2025-06-29 18:20:00,1.6719296,4.0099488,297.6,998.7,18.7161111111111,27.834,734.25062536,732.773497885967,10.569,10.476,3.5,3.48,45.4,8.169,8.509,113.368603074384,106.037273030686,15.246,12.7872222222222,11.5277777777778,10.5225
2025-06-30 00:30:00,2025-06-29 18:30:00,1.6719296,4.3407584,280.8,933.7,18.8227777777778,28.254,734.34883067,732.870491690733,10.587,10.467,3.5,3.48,41.2,8.318,8.508,114.91980641294,106.021829610415,15.048,12.7872222222222,11.5601851851852,10.527
2025-06-30 00:40:00,2025-06-29 18:40:00,1.34112,5.6818784,308.9,866.2,18.63,27.385,734.34883067,732.871459573551,10.623,10.476,3.5,3.48,36.9,8.235,8.489,114.2463419502,105.841288901938,15.237,12.7872222222222,11.6898148148148,10.5495
2025-06-30 00:50:00,2025-06-29 18:50:00,1.34112,3.3393888,290.6,803.7,18.5022222222222,29.377,734.45042237,732.973113000582,10.695,10.485,3.5,3.48,32.9,8.2,8.541,113.874393000525,106.576689990564,15.289,12.7872222222222,11.7705555555556,10.59
2025-06-30 01:00:00,2025-06-29 19:00:00,1.34112,4.3407584,287.8,728.7,18.2438888888889,26.574,734.45042237,732.973199977403,10.759,10.566,3.5,3.48,28.8,8.244,8.558,114.528075454452,106.9719990104,15.306,12.8031481481481,11.8188888888889,10.6625
2025-06-30 01:10:00,2025-06-29 19:10:00,1.34112,3.0085792,282.2,661.2,18.2227777777778,25.829,734.55201407,733.074500354086,10.795,10.612,3.5,3.48,25.3,8.267,8.584,114.788567035679,107.385836960016,15.289,12.8668518518519,11.8188888888889,10.7035
2025-06-30 01:20:00,2025-06-29 19:20:00,1.0013696,2.3380192,292,591.2,18.18,27.225,734.65021938,733.17250812914,10.894,10.693,3.5,3.48,22.2,8.231,8.712,114.273053340287,109.203916772248,15.289,12.9313888888889,11.8675,10.7935
2025-06-30 01:30:00,2025-06-29 19:30:00,1.34112,2.6688288,321.5,521.2,17.6011111111111,27.15,734.65021938,733.172328978238,10.939,10.765,3.5,3.48,18.1,8.303,8.81,115.184253058507,110.584692398355,15.254,12.98,11.9161111111111,10.852
2025-06-30 01:40:00,2025-06-29 19:40:00,1.0013696,2.6688288,290.6,453.7,17.6222222222222,27.779,734.95160809,733.473111386804,11.056,10.891,3.5,3.47,14.8,8.299,8.785,115.080408945392,110.540386779494,15.254,12.98,11.9161111111111,10.9735
2025-06-30 01:50:00,2025-06-29 19:50:00,1.0013696,2.3380192,297.6,96.2,17.215,29.48,735.1514051,733.672419375439,11.2,10.945,3.5,3.47,12,8.311,8.875,115.171795061835,111.901809934992,15.237,12.98,11.9644444444444,11.0725
2025-06-30 02:00:00,2025-06-29 20:00:00,1.0013696,4.3407584,321.5,316.2,16.55,33.916,735.0498134,733.570903982516,11.425,11.08,3.5,3.48,8.7,8.434,8.816,116.828764765787,111.643396369808,15.212,12.9960185185185,12.0127777777778,11.2525
2025-06-30 02:10:00,2025-06-29 20:10:00,0.67056,3.0085792,286.4,78.7,15.435,33.698,735.64920443,734.169396642885,11.577,11.242,3.5,3.48,4.7,8.305,8.876,115.09716550441,112.722589928503,15.272,13.0600925925926,12.0127777777778,11.4095
2025-06-30 02:20:00,2025-06-29 20:20:00,1.0013696,3.6701984,254.1,68.7,13.9122222222222,37.511,735.75079613,734.270912129449,11.63,11.394,3.5,3.48,3.4,8.327,8.865,115.448961410588,112.836332716724,15.297,13.1244444444444,12.0127777777778,11.512
2025-06-30 02:30:00,2025-06-29 20:30:00,0.3308096,1.34112,307.5,56.2,12.7972222222222,43.98,735.84900144,734.368791747779,11.648,11.492,3.5,3.48,2.9,8.221,8.84,113.901344973059,112.654858240947,15.272,13.252962962963,11.9966666666667,11.57
2025-06-30 02:40:00,2025-06-29 20:40:00,0.3308096,1.0013696,255.5,41.2,12.0888888888889,43.984,735.95059314,734.47039954492,11.675,11.581,3.5,3.48,2.1,8.183,8.887,113.465665792707,113.390708098044,15.315,13.5737037037037,11.9322222222222,11.628
2025-06-30 02:50:00,2025-06-29 20:50:00,0,1.0013696,279.4,28.7,11.2311111111111,47.341,735.75079613,734.270912129449,11.299,11.429,3.5,3.48,1.4,8.15,8.921,112.994960429481,113.157884299205,15.297,13.9419444444444,11.8675,11.364
2025-06-30 03:00:00,2025-06-29 21:00:00,0.3308096,1.34112,271,16.2,10.9738888888889,49.551,735.84900144,734.369012173017,11.209,11.206,3.5,3.48,0.9,8.15,8.904,113.024067338053,112.514447360777,15.315,14.2139814814815,11.8188888888889,11.2075
2025-06-30 03:10:00,2025-06-29 21:10:00,0.3308096,1.0013696,259.7,6.2,11.2522222222222,47.268,735.84900144,734.369012173017,11.128,11.062,3.5,3.48,0.5,8.151,8.833,113.037935321776,111.323416330732,15.315,14.1499074074074,11.8188888888889,11.095
2025-06-30 03:20:00,2025-06-29 21:20:00,0.67056,1.9982688,273.8,1.2,12.1527777777778,45.925,735.95059314,734.470179089251,11.029,10.999,3.5,3.48,0,8.15,8.736,112.90168105486,109.876391215473,15.272,14.1819444444444,11.8188888888889,11.014
2025-06-30 03:30:00,2025-06-29 21:30:00,0.3308096,1.34112,307.5,1.2,10.8877777777778,60.665,736.04879845,734.567879089283,10.975,10.873,3.5,3.48,-0.1,8.06,8.679,111.492892057082,108.914067408231,15.212,14.2139814814815,11.8188888888889,10.924
2025-06-30 03:40:00,2025-06-29 21:40:00,0.3308096,2.3380192,289.2,1.2,10.0938888888889,57.392,736.04879845,734.567966301899,10.993,10.846,3.5,3.48,-0.1,8.049,8.675,111.38225144083,108.852335263283,15.229,14.1499074074074,11.8188888888889,10.9195
2025-06-30 03:50:00,2025-06-29 21:50:00,0.3308096,1.6719296,279.4,1.2,9.065,64.027,736.25198185,734.77074092396,10.596,10.63,3.5,3.48,0,8.038,8.247,111.198597279626,102.707720190941,15.229,14.1338888888889,11.8675,10.613
2025-06-30 04:00:00,2025-06-29 22:00:00,0.3308096,1.34112,279.4,1.2,8.87222222222222,65.803,736.25198185,734.77069474111,10.569,10.485,3.5,3.48,0.2,8.023,8.282,110.969181019275,102.933950255135,15.22,14.0859259259259,11.9322222222222,10.527
2025-06-30 04:10:00,2025-06-29 22:10:00,0.3308096,1.34112,18.3,1.2,8.74277777777778,70.704,736.45177886,734.970397688426,10.569,10.449,3.5,3.48,-0.1,8.06,8.324,111.596653437399,103.383270580712,15.28,13.8940740740741,11.9966666666667,10.509
2025-06-30 04:20:00,2025-06-29 22:20:00,0,0.67056,59,1.2,7.71277777777778,66.613,736.35018716,734.869010341292,10.569,10.458,3.5,3.48,0,8.014,8.347,110.975428317498,103.694533352111,15.28,13.8461111111111,11.8675,10.5135
2025-06-30 04:30:00,2025-06-29 22:30:00,0,0,59,1.2,7.00611111111111,69.47,736.45177886,734.970484907693,10.578,10.431,3.5,3.48,-0.4,7.979,8.469,110.516301399589,105.17293335068,15.297,13.8300925925926,11.7222222222222,10.5045
2025-06-30 04:40:00,2025-06-29 22:40:00,0,0.67056,91.3,1.2,6.51222222222222,71.157,736.45177886,734.970177029132,10.559,10.458,3.5,3.48,0,8.056,8.456,111.436193524964,105.021486121011,15.237,13.7660185185185,11.7222222222222,10.5085
2025-06-30 04:50:00,2025-06-29 22:50:00,0,0.3308096,113.7,1.2,5.99777777777778,68.779,736.54998417,735.067702103772,10.532,10.467,3.5,3.48,-0.5,8.042,8.365,110.998175014755,103.85512019222,15.143,13.75,11.6736111111111,10.4995
2025-06-30 05:00:00,2025-06-29 23:00:00,0,0.3308096,113.7,1.2,5.91222222222222,74.595,736.45177886,734.969648205734,10.532,10.412,3.5,3.48,-0.1,8.045,8.299,111.032797552133,102.982565518942,15.134,13.75,11.5926851851852,10.472
2025-06-30 05:10:00,2025-06-29 23:10:00,0,0,113.7,1.2,5.33277777777778,74.92,736.54998417,735.067039211236,10.541,10.467,3.5,3.48,0,8.365,8.349,115.129419157042,103.667617994964,15.014,13.75,11.4634259259259,10.504
2025-06-30 05:20:00,2025-06-29 23:20:00,0,0.3308096,113.7,1.2,5.63277777777778,66.508,736.45177886,734.969119004699,10.578,10.449,3.5,3.48,0.2,8.288,8.341,114.127897519382,103.60563368204,15.031,13.75,11.285,10.5135
2025-06-30 05:30:00,2025-06-29 23:30:00,0,1.34112,214.8,1.2,4.775,71.429,736.54998417,735.067481205452,10.614,10.503,3.5,3.48,-0.3,8.174,8.401,112.713571710049,104.447910466677,15.1,13.7339814814815,11.1388888888889,10.5585
2025-06-30 05:40:00,2025-06-29 23:40:00,0,1.0013696,244.3,1.2,5.61222222222222,70.523,736.65157587,735.168822175862,10.632,10.494,3.5,3.48,-0.2,8.178,8.394,112.730509184239,104.357353641849,15.091,13.6699074074074,11.1388888888889,10.563
2025-06-30 05:50:00,2025-06-29 23:50:00,0,1.0013696,224.6,1.2,4.53888888888889,71.954,736.65157587,735.168822175862,10.677,10.503,3.5,3.48,0.1,8.167,8.441,112.578878516468,105.008728132525,15.091,13.6058333333333,11.1875,10.59
2025-06-30 06:00:00,2025-06-30,0,0.67056,289.2,1.2,4.19611111111111,70.033,736.54998417,735.067306495048,10.668,10.63,3.5,3.48,-0.2,8.132,8.386,112.050659307719,104.484805174827,15.066,13.5737962962963,11.2686111111111,10.649
2025-06-30 06:10:00,2025-06-30 00:10:00,0,0.67056,286.4,1.2,4.30277777777778,68.724,736.65157587,735.168426369924,10.65,10.585,3.5,3.48,-0.3,8.058,8.498,110.888449537814,105.786652828965,15.014,13.6378703703704,11.3986111111111,10.6175
2025-06-30 06:20:00,2025-06-30 00:20:00,0,0,279.4,1.2,3.74611111111111,69.798,736.74978118,735.266300242349,10.695,10.603,3.5,3.48,-0.5,8.078,8.405,111.084929288454,104.692690018988,14.988,13.75,11.4794444444444,10.649
2025-06-30 06:30:00,2025-06-30 00:30:00,0,0,279.4,1.2,3.01611111111111,77.87,736.74978118,735.266037886556,10.75,10.702,3.5,3.48,-0.1,8.064,8.539,110.767946332755,106.555397103599,14.937,13.8300925925926,11.5439814814815,10.726
2025-06-30 06:40:00,2025-06-30 00:40:00,0,0.3308096,279.4,1.2,2.90888888888889,78.149,736.74978118,735.266037886556,10.903,10.738,3.5,3.48,-0.2,8.027,8.721,110.259710467884,109.069276941627,14.937,13.7660185185185,11.6087962962963,10.8205
2025-06-30 06:50:00,2025-06-30 00:50:00,0.67056,1.34112,117.9,1.2,3.20888888888889,78.462,736.85137288,735.367203686062,11.047,10.855,3.5,3.48,0.2,8.018,8.716,110.016249429101,109.326735445396,14.894,13.7019444444444,11.6736111111111,10.951
2025-06-30 07:00:00,2025-06-30 01:00:00,0.3308096,1.0013696,148.8,1.2,2.80222222222222,76.016,736.94957819,735.464989790417,11.128,10.972,3.5,3.48,0,8.018,8.692,109.896994412011,109.264733082264,14.851,13.6699074074074,11.7383333333333,11.05
2025-06-30 07:10:00,2025-06-30 01:10:00,0.3308096,1.0013696,210.6,1.2,2.67277777777778,76.544,737.1493752,735.664157629653,11.209,11.035,3.5,3.48,-0.2,8.01,8.718,109.650382663478,109.746543983267,14.807,13.7339814814815,11.8027777777778,11.122
2025-06-30 07:20:00,2025-06-30 01:20:00,0,0.67056,226,1.2,1.98722222222222,77.06,737.1493752,735.664070030693,11.29,11.17,3.5,3.48,0.1,7.997,8.794,109.431347869955,110.983648178361,14.79,13.75,11.8675,11.23
2025-06-30 07:30:00,2025-06-30 01:30:00,0,0,223.2,1.2,1.83722222222222,80.092,737.2509669,735.76528177735,11.335,11.242,3.5,3.48,0.2,7.983,8.758,109.142384901577,110.665134817561,14.756,13.717962962963,11.9161111111111,11.2885
2025-06-30 07:40:00,2025-06-30 01:40:00,0,0,223.2,1.2,1.85777777777778,77.7,737.2509669,735.765060074531,11.38,11.215,3.5,3.48,0.2,7.974,8.713,108.915798122475,110.119716842498,14.713,13.5898148148148,11.9161111111111,11.2975
2025-06-30 07:50:00,2025-06-30 01:50:00,0,0.3308096,223.2,1.2,2.00777777777778,83.084,737.34917221,735.86284565619,11.362,11.242,3.5,3.48,-0.1,7.989,8.7,109.002118119459,109.952097008827,14.67,13.6058333333333,11.8675,11.302
2025-06-30 08:00:00,2025-06-30 02:00:00,0,0.67056,223.2,1.2,1.62222222222222,83.301,737.1493752,735.663404972319,11.344,11.286,3.5,3.48,0.1,8.004,8.728,109.215318049752,110.369948087029,14.661,13.6538888888889,11.8027777777778,11.315
2025-06-30 08:10:00,2025-06-30 02:10:00,0.3308096,1.0013696,223.2,1.2,1.40777777777778,86.331,737.2509669,735.764745452346,11.254,11.206,3.5,3.48,0,7.973,8.745,108.755323565078,110.349869782468,14.652,13.6538888888889,11.7383333333333,11.23
2025-06-30 08:20:00,2025-06-30 02:20:00,0,0.67056,221.8,1.2,1.79388888888889,86.18,737.2509669,735.76452358942,11.074,11.152,3.5,3.48,0.2,8.008,8.644,109.128826302725,108.776927168843,14.609,13.8938888888889,11.5766666666667,11.113
2025-06-30 08:30:00,2025-06-30 02:30:00,0,0,214.8,1.2,1.49388888888889,83.844,737.34917221,735.862355401379,10.975,11.008,3.5,3.48,0,8.03,8.676,109.331362208431,108.85400882393,14.575,14.1499074074074,11.4957407407407,10.9915
2025-06-30 08:40:00,2025-06-30 02:40:00,0,0,213.4,1.2,1.215,87.611,737.45076391,735.963742248301,10.975,10.873,3.5,3.48,0,8.052,8.708,109.615449360205,109.066991629182,14.575,14.2139814814815,11.7542592592593,10.924
2025-06-30 08:50:00,2025-06-30 02:50:00,0,0,213.4,1.2,1.17222222222222,83.546,737.34917221,735.862221170004,10.957,10.873,3.5,3.48,0,8.088,8.761,110.057631184527,109.722995098821,14.549,14.23,11.8188888888889,10.915
2025-06-30 09:00:00,2025-06-30 03:00:00,0,0.3308096,213.4,1.2,1.04277777777778,86.001,737.34917221,735.86217469965,10.858,10.846,3.5,3.48,0.3,8.07,8.474,109.790793304644,105.971367869001,14.54,14.23,11.8188888888889,10.852
2025-06-30 09:10:00,2025-06-30 03:10:00,0,0.67056,213.4,1.2,0.999999999999998,92.209,737.34917221,735.862040435643,10.777,10.711,3.5,3.48,-0.2,8.062,8.478,109.618750706368,105.751886929125,14.514,14.23,11.8188888888889,10.744
2025-06-30 09:20:00,2025-06-30 03:20:00,0.3308096,1.0013696,207.8,1.2,1.34277777777778,88.753,737.45076391,735.963205103341,10.704,10.621,3.5,3.48,-0.1,8.052,8.188,109.362990764636,101.923952172881,14.471,14.2775,11.8675,10.6625
2025-06-30 09:30:00,2025-06-30 03:30:00,0.3308096,1.0013696,141.8,1.2,1.42888888888889,92.967,737.34917221,735.861906147389,10.686,10.594,3.5,3.48,-0.1,8.048,8.09,109.365309189841,100.664632835089,14.488,14.3410185185185,11.9322222222222,10.64
2025-06-30 09:40:00,2025-06-30 03:40:00,0,0.67056,155.8,1.2,1.60111111111111,93.722,737.34917221,735.861596158836,10.686,10.548,3.5,3.48,0,8.051,8.23,109.260483663285,102.351054882119,14.428,14.4050925925926,11.9966666666667,10.617
2025-06-30 09:50:00,2025-06-30 03:50:00,0.3308096,1.34112,242.9,1.2,2.11611111111111,93.095,737.34917221,735.861373920873,10.677,10.612,3.5,3.48,-0.2,8.054,8.254,109.196850470247,102.716297712945,14.385,14.4211111111111,12.1583333333333,10.6445
2025-06-30 10:00:00,2025-06-30 04:00:00,0.3308096,1.34112,251.3,1.2,2.58722222222222,93.12,737.34917221,735.86119298048,10.732,10.594,3.5,3.48,0.2,8.067,8.356,109.288056562167,104.031114496083,14.35,14.4371296296296,12.3361111111111,10.663
2025-06-30 10:10:00,2025-06-30 04:10:00,0.3308096,1.0013696,172.7,1.2,3.16722222222222,94.575,737.34917221,735.860970622025,10.768,10.621,3.5,3.48,-0.3,8.05,8.36,108.953505462617,104.158399834882,14.307,14.5012037037037,12.465,10.6945
2025-06-30 10:20:00,2025-06-30 04:20:00,0,0.67056,147.4,1.2,2.97277777777778,93.402,737.45076391,735.962222778083,10.723,10.594,3.5,3.48,0.1,8.048,8.335,108.848099217353,103.74414089657,14.281,14.565,12.4005555555556,10.6585
